Year,Prod_Description (SKU),Payment_Mode,Order_Number,Order_Value,Order_Status,Street_Name,City,State,Pin_Code,Contact_Number,Tracking_ID,Customer_Type,Multiple_Item,Class_RWOD
2021,KRT-U-RED-XXL-MD,COD,ORD202101491,"?1,724.32",Delivered,Civil Lines 132,Lucknow,Uttar Pradesh,318696,9963750700,10933778,Existing,0,0
2021,SHO-U-WHT-XL-LT,Pre-Paid,ORD202101492,"?4,930.31",Returned-Undelivered,Brigade Rd 4,Kolkata,West Bengal,532434,8361598500,10976501,Existing,0,1
2021,TOP-M-BLK-XL-HV,COD,ORD202101493,"?1,437.20",Returned-Undelivered,Civil Lines 204,Kolkata,West Bengal,775550,,10825049,New,0,1
2021,KRT-F-GRN-XS-MD,Pre-Paid,ORD202101494,"?2,351.77",In-Transit,Park Street 165,Gurugram,Haryana,187336,7836371000,53840606,Existing,0,0
2021,JNS-M-WHT-S-MD,COD,ORD202101495,"?5,774.13",Returned-Undelivered,Indiranagar 231,New Delhi,Delhi,167121,6743208400,10988715,New,1,1
2021,JKT-U-GRN-XS-LT,COD,ORD202101496,"?3,358.69",Delivered,Camp 132,Noida,Uttar Pradesh,452282,8974117800,DL477146,Existing,0,0
2021,JKT-U-NVY-M-MD,COD,ORD202101497,"?4,153.94",Returned-Undelivered,FC Road 26,Gurugram,Haryana,673114,7718724800,53562789,Existing,0,1
2021,KRT-F-GRN-L-LT,COD,ORD202101498,?701.19,Returned-Undelivered,Rajaji Nagar 228,Hyderabad,Telangana,760063,6850648600,FX938519,Existing,0,1
2021,SRE-M-GRY-M-HV,Pre-Paid,ORD202101499,"?4,545.98",Delivered,Brigade Rd 211,Ludhiana,Punjab,206042,7231310000,77990609,Existing,0,0
2021,TSH-F-PNK-XS-HV,COD,ORD202101500,"?2,365.47",Delivered,Rajaji Nagar 108,Surat,Gujarat,609508,9350072200,BD628051,Existing,0,0
2021,BAG-M-BLK-XL-LT,COD,ORD202101501,"?2,536.92",Delivered,Park Street 132,Mysuru,Karnataka,423671,7433079200,SF585130,Existing,0,0
2021,SRE-F-GRN-M-HV,Pre-Paid,ORD202101502,?926.40,In-Transit,Marine Drive 216,Chennai,Tamil Nadu,620932,8533611000,13153251,New,0,0
2021,JKT-M-WHT-L-LT,COD,ORD202101503,?896.66,Delivered,Rajaji Nagar 171,Jaipur,Rajasthan,210651,6611117200,SF521104,New,1,0
2021,TSH-F-NVY-XXL-MD,COD,ORD202101504,"?5,039.59",Delivered,Linking Rd 93,Mysuru,Karnataka,289807,9496714600,55718937,New,0,0
2021,JKT-M-BLK-XL-LT,COD,ORD202101505,"?1,326.65",Delivered,Sector 15 210,Ahmedabad,Gujarat,358905,7159587200,10524067,Existing,0,0
2021,SHO-M-BLK-XS-MD,COD,ORD202101506,?488.05,Returned-Undelivered,Civil Lines 192,Mumbai,Maharashtra,630001,7973783000,EZ694165,New,0,1
2021,WAT-M-RED-XL-LT,Pre-Paid,ORD202101507,"?5,247.40",In-Transit,Brigade Rd 49,Jaipur,Rajasthan,723321,8386585200,FX587395,New,1,0
2021,SRE-F-GRN-L-MD,Pre-Paid,ORD202101508,"?1,715.31",Returned-Undelivered,Camp 67,Kochi,Kerala,501173,8448093000,55238603,Existing,1,1
2021,WAT-M-BLK-XXL-MD,Pre-Paid,ORD202101509,"?5,856.14",Returned-Undelivered,Anna Salai 181,Hyderabad,Telangana,684689,8780162400,19545775,New,1,1
2021,SHO-M-BLU-S-MD,COD,ORD202101510,"?4,113.94",Delivered,Rajaji Nagar 233,Bengaluru,Karnataka,434301,9169507000,77742024,Existing,0,0
2021,WAT-U-RED-XS-LT,COD,ORD202101511,"?2,129.59",Delivered,FC Road 10,Kochi,Kerala,309161,7372005200,10372021,New,0,0
2021,TSH-F-BLU-M-LT,COD,ORD202101512,"?3,289.19",Delivered,Park Street 164,Noida,Uttar Pradesh,707284,6349071400,SF751063,Existing,0,0
2021,BAG-M-WHT-M-MD,COD,ORD202101513,"?4,523.66",Delivered,Brigade Rd 4,Ludhiana,Punjab,521137,,EZ656573,New,1,0
2021,SRE-M-GRN-XL-MD,COD,ORD202101514,"?2,259.25",Returned-Undelivered,Linking Rd 27,Ludhiana,Punjab,586057,9962303500,10672152,Existing,0,1
2021,JNS-M-BLK-L-MD,COD,ORD202101515,"?3,154.96",Delivered,Anna Salai 236,New Delhi,Delhi,140620,7394423300,10171995,New,0,0
2021,SHO-U-GRY-XS-LT,COD,ORD202101516,"?4,733.67",Delivered,Sector 15 107,Nagpur,Maharashtra,437257,7254698300,10397843,Existing,1,0
2021,SRE-F-BLK-S-LT,COD,ORD202101517,"?1,772.53",Delivered,Rajaji Nagar 156,Jaipur,Rajasthan,438697,9762066100,10601183,New,0,0
2021,BAG-M-BLK-M-LT,COD,ORD202101518,"?3,447.00",Delivered,Marine Drive 58,Kolkata,West Bengal,,6479998000,19811847,New,0,0
2021,WAT-M-BLK-L-MD,Pre-Paid,ORD202101519,"?1,366.83",Delivered,FC Road 243,New Delhi,Delhi,,8402211900,10778003,New,0,0
2021,BAG-M-GRN-XL-HV,COD,ORD202101520,"?5,081.63",Returned-Undelivered,Linking Rd 202,Ludhiana,Punjab,144724,9409266100,XB543756,New,0,1
2021,BAG-F-RED-M-HV,Pre-Paid,ORD202101521,"?4,194.47",Returned-After-Delivery,MG Road 172,Mysuru,Karnataka,559114,7535969900,SF127796,Existing,1,0
2021,WAT-M-BLU-XL-MD,COD,ORD202101522,"?1,709.21",Delivered,FC Road 237,New Delhi,Delhi,371173,,85670013,Existing,0,0
2021,JNS-M-NVY-XXL-HV,Pre-Paid,ORD202101523,"?5,171.32",Delivered,Linking Rd 83,New Delhi,Delhi,205719,8923284000,53767924,New,0,0
2021,SHO-U-BLU-XXL-LT,Pre-Paid,ORD202101524,"?2,619.62",Delivered,Linking Rd 22,Bengaluru,Karnataka,618613,,85662958,New,1,0
2021,DRS-U-GRN-S-HV,COD,ORD202101525,"?2,203.15",Returned-Undelivered,Sector 15 235,Chennai,Tamil Nadu,,9989749000,FX554006,Existing,1,1
2021,TOP-U-RED-XXL-HV,COD,ORD202101526,"?4,753.62",Delivered,Linking Rd 190,Gurugram,Haryana,,7387838900,19400851,Existing,0,0
2021,JKT-U-BLK-XXL-LT,COD,ORD202101527,"?3,934.37",Delivered,Camp 172,New Delhi,Delhi,,7786718000,13675393,New,0,0
2021,SRE-M-GRY-XL-LT,COD,ORD202101528,"?4,422.40",Delivered,Park Street 243,Pune,Maharashtra,272413,8520078600,BD887165,New,0,0
2021,BAG-M-RED-XS-MD,Pre-Paid,ORD202101529,"?4,035.70",Delivered,Civil Lines 91,Pune,Maharashtra,228417,6810445600,55688551,New,1,0
2021,DRS-U-PNK-XS-HV,Pre-Paid,ORD202101530,"?3,933.63",Delivered,Park Street 201,Hyderabad,Telangana,,6415470700,13177332,New,1,0
2021,JKT-M-RED-L-HV,Pre-Paid,ORD202101531,"?4,762.23",Delivered,FC Road 156,Ahmedabad,Gujarat,208621,9289958500,DL206807,Existing,0,0
2021,SHO-U-GRN-M-MD,COD,ORD202101532,?315.53,Returned-Undelivered,Park Street 211,Jaipur,Rajasthan,,8421127200,19206727,Existing,0,1
2021,TOP-M-BLU-L-LT,Pre-Paid,ORD202101533,"?1,967.73",Delivered,Camp 34,Hyderabad,Telangana,,7319278700,EZ816404,Existing,1,0
2021,TSH-M-BLK-XXL-MD,COD,ORD202101534,"?2,203.15",Delivered,Rajaji Nagar 11,Jaipur,Rajasthan,787425,9835430500,55183191,New,1,0
2021,TSH-M-GRN-S-HV,COD,ORD202101535,"?4,531.89",Delivered,Civil Lines 40,Coimbatore,Tamil Nadu,122921,7495660700,85300981,New,1,0
2021,KRT-M-RED-M-HV,COD,ORD202101536,"?2,727.90",Delivered,MG Road 198,Jaipur,Rajasthan,570288,6382330900,XB517167,New,0,0
2021,DRS-U-BLK-M-LT,COD,ORD202101537,"?2,752.01",Returned-Undelivered,Brigade Rd 86,Noida,Uttar Pradesh,222080,7907972300,FX449514,New,0,1
2021,JNS-U-BLU-M-HV,Pre-Paid,ORD202101538,"?4,002.67",Delivered,Marine Drive 44,New Delhi,Delhi,301925,8605685700,SF441318,Existing,0,0
2021,TOP-M-GRY-XL-HV,COD,ORD202101539,"?1,390.19",Delivered,Civil Lines 198,Kolkata,West Bengal,574628,9696879100,EK263793,New,0,0
2021,BAG-U-BLU-L-LT,COD,ORD202101540,"?5,436.13",Delivered,FC Road 241,Ludhiana,Punjab,567368,6454870900,XB232529,New,1,0
2021,BAG-F-GRN-XS-HV,COD,ORD202101541,"?3,488.86",Returned-Undelivered,MG Road 19,Coimbatore,Tamil Nadu,525674,9561990700,19553964,Existing,0,1
2021,SHO-M-WHT-XS-MD,COD,ORD202101542,"?5,749.65",Returned-Undelivered,Anna Salai 26,Ludhiana,Punjab,564715,6196977700,19943266,Existing,0,1
2021,SRE-M-WHT-XS-LT,COD,ORD202101543,"?2,276.24",Returned-After-Delivery,Indiranagar 135,Gurugram,Haryana,182482,7149700700,85796500,Existing,0,0
2021,JNS-U-GRN-XXL-HV,COD,ORD202101544,"?1,179.23",Returned-After-Delivery,Marine Drive 181,Kochi,Kerala,700416,7477702100,DL913498,Existing,1,0
2021,SRE-F-NVY-XL-HV,COD,ORD202101545,?991.03,Delivered,Marine Drive 238,Hyderabad,Telangana,723991,7581999500,19757659,Existing,0,0
2021,DRS-M-GRY-L-MD,COD,ORD202101546,"?2,670.33",Returned-Undelivered,Indiranagar 6,Kochi,Kerala,378399,,10197441,New,0,1
2021,JKT-M-BLU-L-MD,COD,ORD202101547,?924.00,Delivered,Civil Lines 47,Bengaluru,Karnataka,577375,8272958400,13113739,Existing,0,0
2021,WAT-U-RED-L-MD,Pre-Paid,ORD202101548,?387.82,Returned-Undelivered,Camp 114,Pune,Maharashtra,291173,8984741400,BD319261,Existing,0,1
2021,JKT-M-BLK-XS-HV,Pre-Paid,ORD202101549,"?3,709.13",Returned-Undelivered,Anna Salai 149,Mumbai,Maharashtra,,,SF144506,New,0,1
2021,SHO-U-WHT-L-LT,Pre-Paid,ORD202101550,"?4,882.81",Returned-Undelivered,Linking Rd 183,Surat,Gujarat,204091,9745796800,XB490328,Existing,1,1
2021,TOP-U-NVY-L-MD,COD,ORD202101551,"?3,233.99",Delivered,MG Road 47,Ludhiana,Punjab,158296,9318539800,SF236720,New,0,0
2021,TSH-F-WHT-XXL-HV,COD,ORD202101552,"?5,701.67",Delivered,FC Road 59,Mumbai,Maharashtra,535343,8598625200,BD207479,Existing,0,0
2021,SRE-U-WHT-S-MD,COD,ORD202101553,?627.20,Returned-After-Delivery,FC Road 194,Jaipur,Rajasthan,538455,8209470600,DL656909,New,1,0
2021,BAG-M-BLU-XXL-HV,COD,ORD202101554,?343.74,Delivered,Brigade Rd 12,Kolkata,West Bengal,611483,9993296800,EK203300,Existing,1,0
2021,JNS-M-GRY-XS-MD,Pre-Paid,ORD202101555,"?1,793.17",Delivered,FC Road 1,Hyderabad,Telangana,335482,9979838200,85823945,New,1,0
2021,BAG-U-PNK-XL-LT,COD,ORD202101556,"?1,461.74",Returned-Undelivered,Linking Rd 242,New Delhi,Delhi,667574,6489638800,55925744,Existing,0,1
2021,DRS-M-GRN-XS-HV,Pre-Paid,ORD202101557,"?1,447.04",Returned-After-Delivery,Rajaji Nagar 146,Coimbatore,Tamil Nadu,110032,6874513000,EZ538937,Existing,1,0
2021,TSH-M-BLK-M-LT,COD,ORD202101558,"?2,988.31",Returned-After-Delivery,Linking Rd 105,Lucknow,Uttar Pradesh,,7893502100,53878520,Existing,0,0
2021,TOP-M-GRN-M-MD,COD,ORD202101559,"?4,506.88",Returned-Undelivered,Brigade Rd 241,Jaipur,Rajasthan,525790,9544372300,XB814842,New,0,1
2021,SRE-U-NVY-L-MD,Pre-Paid,ORD202101560,"?3,131.71",Delivered,Civil Lines 70,Hyderabad,Telangana,733964,9240242500,77722435,Existing,0,0
2021,JKT-M-GRY-XS-MD,COD,ORD202101561,"?2,912.31",Delivered,Linking Rd 151,Coimbatore,Tamil Nadu,295029,9881631100,13110260,Existing,0,0
2021,BAG-M-BLK-L-MD,COD,ORD202101562,"?2,849.88",Returned-After-Delivery,Camp 81,Noida,Uttar Pradesh,433983,8250534900,85313831,New,0,0
2021,TSH-U-RED-L-MD,Pre-Paid,ORD202101563,"?1,031.02",Delivered,Linking Rd 230,Mumbai,Maharashtra,636272,9593353900,55513788,New,1,0
2021,SRE-U-BLK-XS-LT,Pre-Paid,ORD202101564,"?2,248.11",Delivered,Civil Lines 239,Kochi,Kerala,143231,7645940900,DL943525,Existing,1,0
2021,WAT-U-BLK-S-MD,Pre-Paid,ORD202101565,?744.99,Delivered,Anna Salai 59,Nagpur,Maharashtra,645874,9638465500,EK975319,New,0,0
2021,SHO-U-RED-XXL-MD,COD,ORD202101566,"?3,165.02",Returned-After-Delivery,Indiranagar 41,Gurugram,Haryana,606775,6557103700,77298819,Existing,0,0
2021,JKT-F-BLK-S-HV,COD,ORD202101567,"?5,087.91",Delivered,Camp 209,Ludhiana,Punjab,647395,6254514700,19457822,New,0,0
2021,WAT-U-GRY-XS-MD,COD,ORD202101568,"?1,073.78",Returned-Undelivered,Linking Rd 209,Gurugram,Haryana,680343,8838058500,DL139278,Existing,1,1
2021,JKT-U-BLK-XS-LT,Pre-Paid,ORD202101569,"?5,257.52",Delivered,Camp 12,Hyderabad,Telangana,571945,7162077500,85616896,Existing,0,0
2021,TSH-U-BLU-XS-MD,Pre-Paid,ORD202101570,"?5,875.80",Delivered,Indiranagar 46,Ludhiana,Punjab,,8674479000,55704231,Existing,0,0
2021,BAG-F-WHT-XL-MD,Pre-Paid,ORD202101571,"?3,290.16",In-Transit,MG Road 148,Ahmedabad,Gujarat,437639,6316702000,53744916,Existing,0,0
2021,SHO-F-NVY-S-HV,Pre-Paid,ORD202101572,"?5,298.65",Delivered,Marine Drive 186,Nagpur,Maharashtra,746603,7594785800,DL138192,New,0,0
2021,BAG-M-GRN-XL-HV,COD,ORD202101573,"?4,552.25",Delivered,Anna Salai 159,Jaipur,Rajasthan,289402,8461677600,55475028,Existing,0,0
2021,SRE-F-GRN-XS-MD,COD,ORD202101574,"?5,315.86",Returned-After-Delivery,Linking Rd 60,Jaipur,Rajasthan,762177,6785524600,XB499398,Existing,0,0
2021,KRT-F-PNK-S-HV,COD,ORD202101575,?510.52,Returned-Undelivered,Camp 1,Ahmedabad,Gujarat,,8418694500,10674634,New,0,1
2021,BAG-M-RED-L-MD,Pre-Paid,ORD202101576,"?1,291.37",Delivered,Brigade Rd 235,New Delhi,Delhi,491657,9123334300,85367567,New,0,0
2021,WAT-U-WHT-XXL-LT,Pre-Paid,ORD202101577,"?3,775.24",Delivered,Anna Salai 132,Ludhiana,Punjab,215595,7390510100,FX685243,New,0,0
2021,TOP-U-GRN-S-MD,Pre-Paid,ORD202101578,"?4,439.57",Delivered,MG Road 16,Ahmedabad,Gujarat,122013,9106871500,DL797533,Existing,0,0
2021,TSH-U-GRY-S-LT,COD,ORD202101579,"?1,271.77",Delivered,Camp 24,Kochi,Kerala,612723,6305071300,19779430,New,0,0
2021,JKT-M-RED-S-HV,Pre-Paid,ORD202101580,?668.98,In-Transit,Park Street 98,Kolkata,West Bengal,568401,9492687100,XB897451,New,0,0
2021,TSH-M-BLK-XS-HV,COD,ORD202101581,"?2,985.03",Returned-Undelivered,Linking Rd 14,Kolkata,West Bengal,112741,7201603700,EZ740043,New,0,1
2021,TSH-M-GRN-XS-LT,COD,ORD202101582,"?1,178.21",Delivered,Civil Lines 179,Hyderabad,Telangana,394563,8212301100,53546476,New,0,0
2021,KRT-F-GRN-S-HV,COD,ORD202101583,"?5,271.76",Delivered,Anna Salai 64,Pune,Maharashtra,644115,8716299300,EZ409026,Existing,0,0
2021,DRS-M-BLK-XL-MD,COD,ORD202101584,"?2,881.44",Delivered,Brigade Rd 242,Noida,Uttar Pradesh,601030,8618507100,19893613,New,0,0
2021,TOP-F-WHT-M-LT,Pre-Paid,ORD202101585,"?5,393.76",Delivered,Marine Drive 87,Jaipur,Rajasthan,539012,9308358100,DL343834,Existing,0,0
2021,SRE-M-GRY-M-MD,COD,ORD202101586,?997.59,Returned-After-Delivery,MG Road 97,Ahmedabad,Gujarat,656293,,10148504,Existing,1,0
2021,KRT-M-RED-L-HV,COD,ORD202101587,"?5,556.24",Delivered,FC Road 74,Kolkata,West Bengal,179639,8785938600,53167316,Existing,0,0
2021,TSH-U-PNK-XXL-LT,COD,ORD202101588,"?5,967.72",Delivered,Sector 15 207,Surat,Gujarat,195126,8308785600,EZ121285,Existing,0,0
2021,KRT-M-GRN-S-MD,Pre-Paid,ORD202101589,"?3,596.24",Delivered,Linking Rd 177,Surat,Gujarat,745181,8136984600,19711632,New,1,0
2021,KRT-F-GRN-XS-HV,COD,ORD202101590,"?5,252.60",Delivered,Rajaji Nagar 11,Jaipur,Rajasthan,792354,8154817200,19869131,Existing,0,0
2021,TSH-U-GRY-S-LT,Pre-Paid,ORD202101591,"?1,145.22",Delivered,Park Street 39,Kolkata,West Bengal,429203,9602821000,BD138163,Existing,0,0
2021,DRS-M-GRN-XS-LT,Pre-Paid,ORD202101592,"?5,447.66",Returned-After-Delivery,Rajaji Nagar 105,Hyderabad,Telangana,123957,8149629600,55975025,Existing,0,0
2021,JNS-M-RED-XS-HV,Pre-Paid,ORD202101593,?884.09,Delivered,Anna Salai 40,Kochi,Kerala,271229,6171191800,85346326,New,0,0
2021,BAG-M-WHT-XS-LT,Pre-Paid,ORD202101594,"?2,852.72",In-Transit,Linking Rd 217,Chennai,Tamil Nadu,378901,8244781200,77315991,New,1,0
2021,BAG-M-GRY-S-MD,COD,ORD202101595,"?4,784.60",Returned-After-Delivery,FC Road 234,Jaipur,Rajasthan,404446,9252721000,55622514,Existing,0,0
2021,JNS-F-BLK-S-HV,Pre-Paid,ORD202101596,"?5,371.91",Delivered,Civil Lines 184,Ahmedabad,Gujarat,,7729457300,10761592,New,1,0
2021,DRS-U-PNK-XXL-MD,Pre-Paid,ORD202101597,"?1,605.99",Delivered,Sector 15 147,Bengaluru,Karnataka,702518,9273997900,10387277,Existing,0,0
2021,WAT-F-GRY-L-HV,COD,ORD202101598,?446.41,Returned-Undelivered,FC Road 94,Kolkata,West Bengal,,6815357800,77602412,Existing,0,1
2021,SRE-F-BLK-XS-HV,COD,ORD202101599,"?3,973.27",Delivered,Indiranagar 212,Kochi,Kerala,730157,6788348800,53226966,Existing,0,0
2021,DRS-F-GRY-XS-HV,COD,ORD202101600,"?1,055.32",Delivered,Rajaji Nagar 49,Gurugram,Haryana,362480,6266627800,EK798824,New,0,0
